Age,Gender,City,Education_Level,Income,J_ds,Grade,churn,inc_rating,t_b_v,income_increase,Reporting_year,Reporting_moth,Reporting_day,Dofj_year,Dofj_moth,Dofj_day
45.0,1.0,5,0,81172,1,4,0,0,1215879.17,0,2020,12,1,2016,9,12
30.0,0.0,5,2,23299,1,1,1,1,219973.33,0,2019,9,1,2018,12,28
29.0,0.0,5,1,39403,2,2,0,1,282100.0,0,2020,12,1,2020,8,18
39.0,1.0,5,0,71142,2,2,1,0,146788.75,0,2020,10,1,2020,3,20
26.0,0.0,5,1,56936,2,2,1,0,0.0,0,2020,8,1,2020,4,18
42.0,0.0,18,0,130279,3,3,1,0,0.0,0,2020,12,1,2020,4,10
27.0,0.0,18,2,64476,1,1,1,0,393507.5,0,2020,6,1,2019,7,21
32.0,1.0,18,0,34356,1,1,1,0,0.0,0,2019,1,1,2018,9,5
30.0,0.0,18,2,97212,2,2,0,1,148300.0,0,2020,12,1,2020,6,29
28.0,1.0,18,0,49570,2,2,1,0,0.0,0,2020,9,1,2020,4,5
31.0,0.0,18,2,86551,3,3,1,0,31940.0,0,2020,9,1,2020,6,13
38.0,0.0,18,2,73316,3,3,0,0,0.0,0,2020,12,1,2020,11,17
35.0,1.0,3,2,64780,2,2,1,0,30006.0,0,2020,2,1,2019,9,28
50.0,0.0,2,2,31555,2,2,0,0,734360.83,0,2020,12,1,2018,2,3
27.0,1.0,20,1,69831,3,3,0,1,175498.33,0,2020,12,1,2020,3,7
31.0,1.0,20,1,57107,1,1,1,0,0.0,0,2019,11,1,2019,8,15
39.0,1.0,20,2,60780,2,2,1,0,0.0,0,2019,1,1,2018,10,28
33.0,0.6,20,0,108452,2,3,1,0,800025.0,0,2019,10,1,2013,7,21
35.0,0.0,14,1,79222,2,2,1,0,733170.71,0,2020,9,1,2019,7,20
28.0,1.0,14,1,92375,1,3,0,1,533187.5,0,2020,12,1,2017,7,14
32.0,0.0,14,1,49957,2,2,1,0,217717.5,0,2019,12,1,2019,5,5
25.0,1.0,14,0,19448,1,2,1,0,519543.33,0,2019,6,1,2018,6,7
32.0,0.0,14,0,54667,3,3,0,0,128128.0,0,2020,12,1,2020,1,8
36.0,0.0,18,2,84573,3,3,0,0,0.0,0,2020,12,1,2020,10,31
35.0,1.0,18,2,75453,2,2,1,1,109768.33,0,2019,12,1,2019,7,7
42.0,1.0,18,2,125545,1,3,1,0,750825.0,0,2019,6,1,2015,9,20
36.0,1.0,18,2,113064,3,3,0,0,75052.5,0,2020,12,1,2020,1,9
32.0,0.0,18,2,64559,1,2,1,0,486646.67,0,2019,12,1,2013,10,30
31.0,0.0,18,1,31401,1,1,0,0,0.0,0,2020,12,1,2020,7,12
30.0,1.0,29,2,64606,2,2,1,0,228241.43,0,2020,11,1,2020,8,5
28.0,1.0,29,2,35116,1,1,1,0,0.0,0,2020,3,1,2020,3,1
35.0,1.0,29,0,44784,2,2,1,0,205590.0,0,2019,7,1,2018,9,24
28.0,1.0,29,0,61884,2,2,1,0,237306.67,0,2019,3,1,2018,8,17
34.0,0.0,29,2,60087,1,1,0,0,584447.08,0,2020,12,1,2016,12,24
31.0,0.0,29,2,82042,2,2,0,0,24615.0,0,2020,12,1,2020,8,5
42.0,0.0,29,2,76707,2,2,1,0,0.0,0,2019,3,1,2018,11,30
37.0,1.0,29,0,20523,1,1,0,0,0.0,0,2020,12,1,2020,7,11
27.0,0.0,6,2,44841,1,1,1,0,0.0,0,2020,9,1,2020,7,25
31.0,0.0,6,2,46001,2,2,1,0,106816.67,0,2019,3,1,2017,1,21
37.0,0.0,6,1,48555,2,2,0,1,204260.0,0,2020,12,1,2019,9,15
32.0,1.0,6,0,74305,3,3,1,0,0.0,0,2020,11,1,2020,9,21
30.0,1.0,6,0,96076,3,3,1,0,554833.33,0,2020,7,1,2020,2,23
27.0,0.0,6,2,39731,1,1,1,0,0.0,0,2019,9,1,2019,7,19
32.0,0.0,6,2,44949,1,2,1,0,845407.69,0,2020,1,1,2016,4,29
40.0,0.0,6,0,48956,1,1,1,1,165120.0,0,2020,9,1,2020,5,15
39.0,1.0,6,0,42300,1,1,1,0,0.0,0,2019,2,1,2018,11,13
44.0,0.0,6,1,31948,1,1,1,0,0.0,0,2019,1,1,2018,6,18
37.0,0.0,6,1,90123,2,2,1,0,70000.0,0,2020,3,1,2019,10,31
33.0,1.0,28,2,57863,2,2,1,0,160708.0,0,2020,5,1,2020,2,1
28.0,0.0,28,1,35090,1,1,1,0,378748.0,0,2019,5,1,2018,10,19
36.0,1.0,28,1,95945,1,3,0,1,902513.75,0,2020,12,1,2015,8,30
30.0,0.0,28,1,25552,2,2,0,0,161226.67,0,2020,12,1,2020,3,10
45.0,1.0,28,0,24821,1,1,1,0,155339.0,0,2020,3,1,2019,6,23
29.0,0.0,28,1,42317,1,1,1,0,678538.33,0,2019,6,1,2018,6,23
31.0,1.0,25,0,21762,1,1,1,0,0.0,0,2020,9,1,2020,8,6
32.0,0.0,25,2,47379,1,1,1,0,29100.0,0,2019,9,1,2019,5,23
31.0,0.0,25,0,34561,2,2,1,0,534995.0,0,2019,6,1,2018,9,29
38.0,1.0,25,2,62853,1,1,1,0,295732.22,0,2019,9,1,2018,6,25
37.0,0.0,25,1,44999,1,2,1,0,473029.5,0,2020,8,1,2015,8,13
31.0,0.0,25,0,30292,1,1,0,0,55151.43,0,2020,5,1,2019,11,15
25.0,1.0,25,2,31361,1,1,1,0,270028.0,0,2019,5,1,2018,10,6
42.0,1.0,25,2,35176,2,2,0,1,466150.0,0,2020,12,1,2019,6,21
36.0,1.0,25,1,30310,1,1,1,0,356162.5,0,2020,4,1,2018,10,23
31.0,1.0,25,0,59451,3,3,1,0,0.0,0,2020,9,1,2020,6,28
36.0,0.0,25,1,46726,3,3,1,0,37900.0,0,2019,11,1,2019,7,29
34.0,0.0,25,1,70455,2,2,0,0,0.0,0,2020,12,1,2020,11,12
25.0,0.0,5,2,56760,1,1,1,0,338126.32,0,2020,7,1,2018,5,13
33.0,1.0,15,2,72503,2,2,1,0,0.0,0,2019,12,1,2019,10,31
23.0,0.0,27,2,54632,1,1,1,0,0.0,0,2019,12,1,2019,9,28
30.0,0.0,27,0,21245,2,2,1,0,0.0,0,2019,7,1,2019,6,6
30.0,1.0,27,1,62349,1,2,0,1,804208.75,0,2020,12,1,2015,7,30
27.0,0.0,27,0,72839,2,2,1,0,0.0,0,2019,11,1,2019,6,28
34.0,0.0,27,2,111621,3,3,1,0,0.0,0,2019,9,1,2019,8,30
29.0,0.0,27,2,71740,3,3,1,0,662611.25,0,2020,11,1,2020,4,4
32.0,1.0,23,0,43963,2,2,1,0,0.0,0,2019,12,1,2019,9,17
42.0,0.0,23,2,54922,2,2,1,0,491942.86,0,2020,2,1,2018,5,10
24.0,0.0,23,0,32779,1,1,0,1,559798.46,0,2020,12,1,2019,10,12
27.0,0.0,23,0,23149,2,2,1,0,0.0,0,2020,1,1,2019,5,9
29.0,0.0,23,0,25873,1,1,1,0,0.0,0,2019,7,1,2019,6,30
39.0,0.0,23,1,52711,2,2,1,0,443298.33,0,2019,6,1,2018,8,31
27.0,1.0,23,0,12456,1,1,1,0,0.0,0,2019,1,1,2018,7,5
48.0,0.0,23,1,117644,2,4,1,0,1056916.47,0,2020,5,1,2013,6,16
30.0,1.0,23,0,75643,2,2,0,0,0.0,0,2020,12,1,2020,9,20
46.0,1.0,23,0,48111,2,2,1,0,429938.57,0,2019,7,1,2018,2,17
42.0,0.0,23,1,84516,1,2,0,1,814994.17,0,2020,12,1,2015,9,20
39.0,0.0,16,2,55037,3,3,1,0,243675.0,0,2019,6,1,2018,10,26
31.0,1.0,16,0,38396,2,2,1,0,0.0,0,2020,9,1,2020,5,6
28.0,0.0,10,1,43897,2,2,1,0,0.0,0,2019,1,1,2018,12,16
25.0,1.0,10,2,58051,1,1,0,1,414152.5,0,2020,12,1,2020,3,5
27.0,0.0,10,0,49886,2,2,1,0,0.0,0,2020,12,1,2020,11,23
33.0,0.0,10,1,76101,3,3,0,0,90140.0,0,2020,12,1,2020,7,31
29.0,0.0,20,1,27572,1,1,1,1,284110.0,0,2019,8,1,2018,4,8
38.0,1.0,20,1,54600,2,2,1,1,279177.78,0,2019,9,1,2015,5,31
35.0,0.0,20,2,95284,4,4,0,0,828238.67,0,2020,12,1,2019,4,10
30.0,1.0,20,2,108812,3,3,0,0,50200.0,0,2020,12,1,2020,4,7
37.0,0.0,20,2,83083,3,3,1,0,510439.17,0,2020,7,1,2019,8,13
31.0,0.0,1,0,59932,2,2,1,0,0.0,0,2020,1,1,2019,8,29
38.0,0.0,21,0,22645,1,1,1,0,145270.0,0,2019,7,1,2018,12,9
28.0,1.0,21,2,66465,1,1,1,0,0.0,0,2019,1,1,2018,10,14
42.0,0.0,4,0,50832,1,1,0,0,540063.75,0,2020,12,1,2020,5,5
44.0,1.0,4,1,99127,1,3,0,1,950000.83,0,2020,12,1,2014,8,22
26.0,0.0,4,2,77477,3,3,1,0,501877.5,0,2020,8,1,2020,10,1
22.0,1.0,4,0,12987,1,1,1,0,0.0,0,2020,4,1,2019,11,29
38.0,0.0,20,1,116218,2,4,1,0,153232.86,0,2019,12,1,2019,5,30
31.0,0.0,20,1,23537,1,1,1,0,512184.44,0,2019,9,1,2018,8,1
35.0,0.0,20,0,69697,2,2,1,0,526712.92,0,2020,12,1,2018,10,14
33.0,0.0,20,0,45531,2,2,1,0,0.0,0,2020,4,1,2020,1,25
42.0,0.0,20,1,20797,2,2,1,0,0.0,0,2019,1,1,2018,9,7
44.0,0.0,20,1,100297,5,5,1,0,0.0,0,2019,7,1,2017,10,23
34.0,0.0,20,2,45153,1,1,1,0,0.0,0,2020,7,1,2020,3,13
29.0,0.0,20,1,56985,2,2,0,0,0.0,0,2020,12,1,2020,3,11
33.0,1.0,20,0,44706,2,2,0,0,0.0,0,2020,12,1,2020,8,12
27.0,1.0,23,2,29043,1,1,1,0,835515.56,0,2019,9,1,2018,1,19
35.0,0.0,23,0,21412,2,2,0,0,0.0,0,2020,12,1,2020,9,28
37.0,0.0,23,2,94437,1,3,0,0,596412.08,0,2020,12,1,2015,2,8
30.0,1.0,10,1,72989,3,3,1,0,50925.0,0,2019,2,1,2018,2,12
40.0,0.0,10,2,56380,3,3,0,0,82260.0,0,2020,12,1,2020,11,22
40.0,0.0,10,2,113174,4,4,0,0,0.0,0,2020,12,1,2020,3,11
31.0,0.0,10,1,34473,2,2,1,0,0.0,0,2019,11,1,2019,6,28
37.0,0.0,10,0,35189,3,3,1,0,0.0,0,2020,5,1,2020,4,20
38.0,0.0,10,0,112424,2,4,0,0,791206.67,0,2019,9,1,2014,1,8
35.0,1.0,10,1,98568,2,2,1,0,0.0,0,2020,1,1,2019,12,12
23.0,1.0,10,2,71984,1,3,1,0,775778.33,0,2019,12,1,2018,1,13
36.0,1.0,10,1,81876,2,2,0,0,0.0,0,2020,12,1,2020,6,12
31.0,1.0,4,0,52126,2,2,0,1,469004.62,0,2020,12,1,2019,11,29
23.0,1.0,4,1,40818,1,1,0,0,67695.0,0,2020,12,1,2020,9,14
29.0,0.0,4,0,13417,1,1,1,0,84253.33,0,2019,3,1,2018,12,31
32.0,0.0,4,2,61712,3,3,1,0,0.0,0,2020,7,1,2020,3,29
34.0,1.0,4,2,68209,3,3,0,0,189734.0,0,2020,12,1,2020,3,8
33.0,1.0,24,1,122837,3,3,1,0,3759614.38,0,2020,7,1,2019,11,4
47.0,0.0,24,1,50533,1,1,1,0,105471.43,0,2019,7,1,2018,1,9
28.0,0.0,24,1,88169,3,3,1,1,905366.92,0,2020,11,1,2019,9,11
50.0,0.0,24,2,55774,2,2,0,1,638745.83,0,2020,12,1,2018,5,9
36.0,0.0,24,1,47992,1,1,1,0,113652.5,0,2019,4,1,2018,10,9
48.0,1.0,24,1,105513,2,4,0,0,1201781.67,0,2020,12,1,2014,4,28
25.0,0.0,24,0,15822,1,1,1,0,0.0,0,2020,3,1,2019,4,10
33.0,1.0,24,2,74903,3,3,1,0,0.0,0,2020,8,1,2020,5,15
26.0,0.0,24,2,36114,1,1,1,0,162692.5,0,2019,4,1,2018,3,9
31.0,1.0,24,0,34600,2,2,0,0,0.0,0,2020,12,1,2020,11,12
43.0,0.0,24,0,21942,1,1,1,0,284474.71,0,2020,5,1,2018,10,21
33.0,0.0,24,1,127193,3,3,0,1,166902.5,0,2020,12,1,2020,1,5
32.0,1.0,24,0,16486,1,1,1,0,0.0,0,2020,7,1,2020,4,27
34.0,1.0,24,1,43252,1,2,0,1,684645.0,0,2020,12,1,2015,6,8
40.0,0.0,24,0,100892,1,4,0,0,891839.17,0,2020,12,1,2015,6,9
30.0,1.0,24,2,34234,1,1,0,1,249220.0,0,2020,12,1,2019,11,21
25.0,1.0,24,1,60688,2,2,1,0,0.0,0,2019,10,1,2019,1,8
43.0,0.0,24,1,21898,1,1,1,0,135800.0,0,2019,4,1,2016,5,17
43.0,1.0,10,0,120954,1,3,0,1,910462.5,0,2020,12,1,2015,9,20
36.0,0.0,29,2,59481,2,2,0,0,0.0,0,2020,3,1,2019,11,19
52.0,1.0,29,1,91839,1,4,1,0,1046749.58,0,2020,12,1,2016,1,28
35.0,0.0,29,1,52175,2,2,1,1,142485.0,0,2020,11,1,2020,4,26
34.0,0.0,13,1,42844,2,2,0,1,584236.0,0,2020,12,1,2020,7,31
42.0,0.0,13,1,58534,3,3,1,0,0.0,0,2019,5,1,2019,2,4
33.0,1.0,13,0,52635,2,2,0,0,200957.06,0,2020,12,1,2019,9,8
29.2,0.0,13,0,11068,1,1,1,0,181478.12,0,2020,12,1,2019,8,9
34.0,1.0,13,1,24875,1,1,0,0,447258.33,0,2020,12,1,2018,7,3
29.0,1.0,13,0,62689,3,3,1,0,0.0,0,2020,1,1,2019,2,12
37.0,1.0,13,1,115978,4,4,1,0,0.0,0,2019,6,1,2017,6,1
52.0,1.0,13,2,81784,1,2,1,0,365140.0,0,2019,11,1,2018,6,23
34.0,1.0,24,2,21627,1,1,1,0,43802.0,0,2020,2,1,2019,10,18
42.0,1.0,24,2,53930,1,1,1,0,1357359.38,0,2020,4,1,2018,7,13
36.0,1.0,24,2,70831,2,2,0,1,242596.0,0,2020,12,1,2020,2,8
33.0,1.0,20,2,123255,2,2,1,0,2256895.0,0,2019,2,1,2018,3,1
34.0,0.0,20,0,41305,2,2,0,1,246329.17,0,2020,12,1,2017,11,29
36.0,0.0,20,2,55285,1,2,0,0,607415.42,0,2020,12,1,2018,7,27
32.0,1.0,20,1,65299,2,2,1,0,377367.5,0,2020,8,1,2020,4,1
29.0,0.0,20,2,40325,1,1,1,0,166666.67,0,2019,3,1,2018,8,20
24.0,0.0,20,2,48711,2,2,1,1,331573.33,0,2020,11,1,2020,5,29
40.0,1.0,20,0,100798,3,3,1,1,148037.5,0,2020,8,1,2020,1,5
34.0,1.0,20,1,56916,1,1,1,0,375435.56,0,2019,9,1,2018,4,8
34.0,0.0,20,0,30959,1,1,1,0,43500.0,0,2020,9,1,2020,9,6
33.0,0.0,20,2,45207,1,1,1,0,87360.0,0,2020,8,1,2020,9,2
28.0,0.0,20,2,65448,2,2,1,0,0.0,0,2019,10,1,2019,8,22
36.0,1.0,20,2,50809,3,3,1,0,20620.0,0,2019,11,1,2019,6,22
35.0,0.0,20,1,87794,2,3,1,0,453170.0,0,2019,11,1,2013,9,10
34.0,0.0,20,2,82666,3,3,1,0,0.0,0,2019,9,1,2019,2,8
34.0,1.0,2,1,48656,2,2,1,0,359846.0,0,2020,5,1,2020,9,1
29.0,0.0,2,1,61789,1,2,0,1,1086407.5,0,2020,12,1,2016,4,22
34.0,0.0,2,2,94933,3,3,1,0,50421.67,0,2020,8,1,2020,3,17
43.0,1.0,2,2,51246,2,2,0,0,0.0,0,2020,12,1,2020,8,29
27.0,1.0,2,0,57627,1,1,1,0,25481.67,0,2020,7,1,2020,3,2
31.0,1.0,2,0,14166,1,1,1,0,60000.0,0,2020,12,1,2020,3,7
32.0,1.0,6,0,17234,1,1,1,0,122968.75,0,2020,7,1,2019,12,19
39.0,0.0,6,0,45148,2,2,1,0,0.0,0,2019,6,1,2019,11,1
27.0,1.0,11,0,39434,1,1,1,0,0.0,0,2019,11,1,2019,7,28
30.0,1.0,3,1,114651,1,3,1,0,2049044.0,0,2020,3,1,2018,3,21
30.0,1.0,3,2,104897,3,3,0,0,0.0,0,2020,5,1,2020,9,5
35.0,1.0,3,0,21129,1,1,0,1,471250.0,0,2020,12,1,2020,11,9
25.0,0.0,3,0,57063,2,2,0,0,0.0,0,2020,12,1,2020,12,15
34.0,0.0,3,0,35823,1,1,1,0,0.0,0,2019,11,1,2019,4,8
43.0,1.0,3,1,121239,3,3,0,0,698306.67,0,2020,12,1,2020,2,10
27.0,0.0,16,1,104754,3,3,0,0,48420.0,0,2020,12,1,2020,4,9
28.0,0.0,16,1,39559,1,2,0,0,613489.58,0,2020,12,1,2016,1,28
29.0,0.0,16,0,66935,2,2,1,0,102186.0,0,2019,5,1,2019,12,1
32.0,1.0,16,0,89503,1,4,1,0,1818000.0,0,2019,10,1,2016,5,17
24.0,0.0,5,2,27693,1,1,1,0,0.0,0,2020,7,1,2020,5,22
36.0,1.0,5,0,95658,2,4,1,0,538060.0,0,2020,7,1,2013,2,10
46.0,1.0,5,0,44497,1,1,1,0,281049.29,0,2020,2,1,2018,1,10
33.0,0.0,5,0,73122,3,3,1,0,0.0,0,2020,3,1,2019,10,12
37.0,1.0,5,0,26206,2,2,1,0,0.0,0,2019,3,1,2018,12,9
42.0,0.0,5,2,76806,1,3,1,0,324631.5,0,2020,8,1,2015,7,30
30.0,0.0,5,1,29283,1,1,0,0,0.0,0,2020,12,1,2020,10,30
39.0,0.0,5,1,56536,2,2,0,1,248585.0,0,2020,12,1,2020,12,9
25.0,0.0,5,0,47565,2,2,0,0,0.0,0,2020,12,1,2020,9,28
29.0,0.0,5,1,39121,1,1,1,0,0.0,0,2019,7,1,2019,6,6
34.0,0.0,6,0,29359,1,1,1,0,0.0,0,2019,1,1,2018,6,18
40.0,0.0,6,2,43047,2,2,1,0,0.0,0,2020,12,1,2020,10,18
39.0,1.0,6,0,96317,1,3,1,0,538880.91,0,2019,11,1,2014,10,31
42.0,0.0,6,0,51579,1,1,1,0,0.0,0,2019,1,1,2018,5,26
29.0,1.0,6,0,61343,1,5,1,0,0.0,0,2019,1,1,2013,9,27
39.0,1.0,6,1,42723,1,1,1,0,0.0,0,2019,1,1,2018,9,6
43.0,0.0,6,2,41276,1,1,0,0,556937.92,0,2020,12,1,2016,4,25
25.0,0.0,6,2,22575,1,1,1,0,370360.0,0,2019,6,1,2018,1,13
31.0,0.0,6,1,91787,3,3,1,0,100934.0,0,2020,11,1,2020,7,14
32.0,0.0,6,1,49122,1,1,1,0,0.0,0,2019,3,1,2018,12,21
29.0,0.0,6,1,31773,1,1,1,0,0.0,0,2020,6,1,2020,11,4
29.0,0.0,6,1,53928,1,1,1,0,554712.0,0,2020,3,1,2016,4,17
30.0,0.0,6,1,56867,2,2,1,0,0.0,0,2020,9,1,2020,5,22
27.0,1.0,6,2,53857,1,1,0,0,0.0,0,2020,12,1,2020,5,12
39.0,0.0,6,1,95139,3,3,0,1,830597.14,0,2020,12,1,2020,5,29
32.0,1.0,11,2,95822,3,3,1,0,0.0,0,2020,7,1,2020,5,17
38.0,0.0,11,0,45163,2,2,1,0,638579.41,0,2020,5,1,2018,11,8
23.0,0.0,11,0,47072,1,1,1,0,0.0,0,2019,1,1,2018,8,31
31.0,0.0,11,2,149637,2,4,0,0,889862.5,0,2020,12,1,2014,12,19
51.0,1.0,29,2,38478,1,2,1,0,332004.71,0,2020,5,1,2018,9,24
32.0,1.0,29,2,33681,1,1,1,0,134576.67,0,2019,3,1,2016,8,8
30.0,0.0,29,2,60847,2,2,1,0,51233.33,0,2019,11,1,2019,8,30
35.0,1.0,29,1,80094,3,3,0,0,244435.56,0,2020,12,1,2020,4,17
41.0,0.0,5,0,47598,1,1,0,0,600049.17,0,2020,12,1,2015,7,19
25.0,1.0,5,2,42975,1,1,1,0,-166666.67,0,2019,3,1,2019,9,1
29.0,0.0,5,1,37995,2,2,1,0,0.0,0,2020,1,1,2019,12,11
42.0,1.0,5,1,51016,2,3,1,0,507514.09,0,2020,10,1,2017,11,13
35.0,1.0,5,1,31500,1,1,1,0,161856.67,0,2020,5,1,2020,11,3
40.0,0.0,5,2,67685,3,3,0,0,0.0,0,2020,5,1,2019,12,30
31.0,0.0,5,2,22738,1,1,1,0,0.0,0,2019,1,1,2018,8,18
31.0,0.0,5,1,30996,1,1,1,0,54933.75,0,2020,2,1,2018,2,12
39.0,0.0,5,2,149354,5,5,1,0,0.0,0,2019,10,1,2016,2,18
22.0,1.0,5,0,33042,1,1,1,0,0.0,0,2020,1,1,2019,11,30
39.0,0.0,5,2,76804,3,3,0,0,39212.0,0,2020,12,1,2020,3,8
32.0,0.0,5,1,23221,3,3,0,0,0.0,0,2020,12,1,2020,10,24
33.0,0.0,5,2,45609,1,1,1,0,78327.5,0,2020,2,1,2018,8,7
38.0,1.0,5,2,92440,1,4,0,0,1404568.33,1,2020,12,1,2016,2,5
34.0,1.0,5,0,40685,2,2,1,0,0.0,0,2020,6,1,2020,1,3
27.0,1.0,16,2,81385,1,2,1,0,128564.0,0,2019,5,1,2018,5,18
35.0,0.0,16,2,83242,2,2,1,0,80700.0,0,2020,12,1,2020,6,19
37.0,1.0,16,1,85332,3,3,0,0,0.0,0,2020,12,1,2020,10,30
37.0,0.0,7,2,73566,2,2,0,0,1457263.33,0,2020,12,1,2020,7,25
29.0,0.0,20,2,47980,2,2,1,0,348622.73,0,2019,11,1,2018,6,15
28.0,0.0,20,0,59205,1,1,1,0,157550.0,0,2020,10,1,2020,4,7
39.0,0.0,20,2,91064,3,3,1,0,37590.0,0,2020,6,1,2020,6,2
40.0,1.0,20,1,101227,1,3,0,0,686820.42,0,2020,12,1,2015,12,11
45.0,0.0,20,0,54718,1,3,0,1,1432275.83,1,2020,12,1,2018,7,31
30.0,1.0,20,2,58671,1,2,1,1,287916.67,0,2019,9,1,2016,11,25
31.0,0.0,20,1,67067,3,3,1,0,0.0,0,2020,9,1,2020,7,31
24.0,0.0,20,1,63577,1,1,1,0,297803.33,0,2019,3,1,2018,9,23
32.0,1.0,20,1,49696,2,2,1,0,0.0,0,2020,2,1,2019,5,12
31.0,0.0,20,1,22875,1,1,1,0,0.0,0,2019,10,1,2019,4,7
41.0,0.0,20,1,54377,2,2,0,0,0.0,0,2020,12,1,2020,11,17
39.0,0.0,20,0,61613,3,3,1,0,780963.33,0,2019,3,1,2018,7,17
28.0,1.0,20,2,48734,2,2,0,1,355360.0,0,2020,12,1,2020,5,17
29.0,0.0,20,1,60764,2,3,1,0,23464.0,0,2019,5,1,2018,1,22
38.0,0.0,20,2,62204,2,2,1,0,32327.78,0,2020,6,1,2019,8,10
25.0,0.0,20,1,45526,1,1,1,0,109838.57,0,2020,6,1,2019,12,15
32.0,0.0,20,1,35542,2,2,1,0,51128.33,0,2020,3,1,2019,8,10
26.0,1.0,23,1,57714,1,1,0,0,302805.0,0,2020,12,1,2020,5,30
25.0,0.0,23,2,26520,2,2,0,0,0.0,0,2020,12,1,2020,6,11
34.0,0.0,23,2,52914,1,1,1,0,-197932.86,0,2019,7,1,2018,9,5
31.0,0.0,23,2,86813,3,3,0,0,100276.67,0,2020,12,1,2020,4,10
40.0,0.0,23,0,59636,3,3,0,0,369948.57,0,2020,12,1,2020,5,29
29.0,0.0,2,1,16581,1,1,0,0,85265.0,0,2020,12,1,2020,9,19
52.0,0.0,2,1,65754,3,3,1,0,588965.0,0,2019,12,1,2018,9,9
38.0,0.0,2,1,75835,2,4,1,0,50000.0,0,2019,9,1,2019,6,15
36.0,0.0,2,0,90743,1,3,1,0,1341958.75,0,2019,8,1,2018,5,10
37.0,0.0,2,2,66631,1,2,0,0,751150.83,0,2020,12,1,2017,6,30
35.0,1.0,2,0,51267,3,3,0,0,0.0,0,2020,12,1,2020,12,13
44.0,0.0,2,2,88204,4,4,1,0,469132.5,0,2019,10,1,2019,12,7
27.0,1.0,2,0,125011,1,4,1,0,1112207.14,0,2020,2,1,2016,1,28
32.0,0.0,2,1,44108,2,2,0,1,184940.0,0,2020,12,1,2020,9,14
27.0,1.0,2,0,53920,1,1,1,0,50945.0,0,2019,2,1,2018,10,19
41.0,1.0,2,1,64154,1,3,0,0,862595.0,1,2020,12,1,2015,7,26
30.0,0.0,2,2,25579,2,2,1,0,0.0,0,2020,7,1,2020,5,15
23.0,0.0,6,1,30342,1,1,1,0,67505.0,0,2020,12,1,2020,8,29
37.0,1.0,6,1,57083,2,2,1,0,0.0,0,2019,1,1,2018,10,12
44.0,0.0,6,0,46309,2,2,1,1,232762.22,0,2019,9,1,2018,5,8
22.0,0.0,6,0,27023,1,1,1,0,309436.67,0,2019,6,1,2018,9,23
51.0,0.0,6,0,11943,1,1,1,0,131800.0,0,2019,3,1,2018,5,30
32.0,0.0,6,1,145483,3,3,1,0,376852.31,0,2020,7,1,2019,1,7
34.0,0.0,6,0,46866,3,3,0,1,328712.5,0,2020,12,1,2020,6,9
32.0,1.0,6,1,53181,1,1,1,0,0.0,0,2019,5,1,2018,2,12
33.0,0.0,6,0,30044,1,1,0,1,503862.73,0,2020,12,1,2020,1,30
38.0,0.0,6,1,42960,3,3,0,0,106220.0,0,2020,12,1,2020,7,13
41.0,0.0,6,2,136307,5,5,1,0,14338.57,0,2019,7,1,2018,5,6
39.0,0.0,20,0,39994,2,2,1,0,0.0,0,2019,7,1,2019,6,29
28.0,0.0,20,2,42507,1,2,1,0,219097.14,0,2019,7,1,2018,7,5
34.0,1.0,21,0,48546,2,2,0,0,323860.0,0,2020,12,1,2020,5,22
30.0,0.0,21,0,80368,2,2,0,1,595580.0,0,2020,12,1,2020,6,19
28.0,1.0,21,2,22095,1,1,1,0,50990.0,0,2019,2,1,2018,9,14
38.0,0.0,21,0,15861,1,1,0,0,0.0,0,2020,12,1,2020,10,27
31.0,1.0,21,1,38183,1,3,0,1,876227.92,1,2020,12,1,2017,11,21
33.0,0.0,29,0,123565,1,3,0,0,1365273.33,0,2020,12,1,2014,2,9
28.0,1.0,29,0,68837,2,2,1,0,0.0,0,2020,8,1,2020,6,29
35.0,0.0,20,0,113857,3,3,1,0,30070.0,0,2020,6,1,2020,11,2
42.0,1.0,20,1,17476,1,1,1,0,34656.67,0,2019,3,1,2018,12,21
30.0,0.0,24,2,45811,1,2,1,0,329377.14,0,2019,7,1,2018,5,20
39.0,1.0,24,1,41504,2,2,1,0,0.0,0,2020,10,1,2020,6,26
33.0,1.0,24,1,26160,1,1,1,1,186907.78,0,2019,9,1,2018,12,5
28.0,0.0,24,2,40671,1,1,1,0,0.0,0,2020,1,1,2019,4,11
33.0,0.0,24,2,53062,1,2,1,0,710426.5,0,2020,8,1,2018,1,22
34.0,1.0,7,2,80779,2,2,1,1,240631.43,0,2020,11,1,2020,5,5
41.0,1.0,7,0,54180,2,2,1,0,72707.5,0,2019,4,1,2018,11,18
55.0,0.0,7,1,76029,1,3,0,1,1209845.0,1,2020,12,1,2018,6,15
27.0,0.0,7,2,140833,1,4,1,0,1290493.33,0,2019,9,1,2015,9,8
44.0,0.0,17,0,53355,1,2,1,0,331675.83,0,2019,12,1,2015,7,19
30.0,0.0,3,2,54971,2,2,1,0,0.0,0,2020,1,1,2019,2,12
50.0,1.0,3,1,59431,1,4,1,0,2261276.67,0,2019,9,1,2017,2,12
27.0,1.0,3,2,48860,1,1,0,0,1489892.22,0,2020,12,1,2019,6,29
35.0,0.0,3,0,37209,1,1,0,1,715005.42,0,2020,12,1,2017,12,15
35.0,0.0,3,1,37704,2,2,1,0,26093.33,0,2020,8,1,2019,1,12
